time,event,p1,p2
21.271702784241437,10,491,
21.274279040436227,5,73,145.0
21.294071085369815,2,227,
21.314675980003823,9,32,
21.320870394100695,4,445,365.0
21.354214678263762,10,178,
21.379290468342635,2,224,
21.38659904252829,7,491,282.0
21.39129385875057,1,50,138.0
21.394437610809327,2,348,
21.399779777910776,1,396,389.0
21.507721614380337,9,90,
21.538394717363992,2,314,
21.551101687467714,2,291,
21.55931899253104,1,9,233.0
21.571511921536402,10,41,
21.572817998695033,9,466,
21.590081332343,2,323,
21.5910276559684,10,315,
21.60794627233225,10,299,
21.619182064760206,2,350,
21.690717019658017,2,362,
21.70947955810483,1,128,377.0
21.720189081172947,10,353,
21.731257995273975,1,325,191.0
21.74001299685117,9,95,
21.752986660500337,2,263,
21.765784459343497,1,195,90.0
21.78805316779676,7,235,269.0
21.790132013872523,3,330,420.0
21.793040877184822,10,406,
21.84662811131123,2,481,
21.852649340647243,1,289,279.0
21.871739365990326,7,385,268.0
21.88277174762619,2,349,
21.88464682718401,2,136,
21.895879956642528,9,21,
21.89677588761168,1,172,397.0
21.901933902929112,9,498,
21.904883564653478,2,226,
21.947699902552095,1,322,434.0
22.03504375950543,2,221,
22.042810023181076,2,19,
22.04898292389253,9,153,
22.06606397436857,9,351,
22.068890258035125,1,468,397.0
22.082026772294228,3,195,304.0
22.085962433577937,10,131,
22.124171410037107,10,88,
22.128878344283873,1,306,144.0
22.147023043015786,4,235,178.0
22.162762782703737,10,42,
22.163799886483464,1,280,138.0
22.174373618438977,10,478,
22.179012401998566,10,11,
22.195662965169113,1,94,165.0
22.20020339666364,2,161,
22.20330086006178,4,201,92.0
22.20387021132604,1,7,153.0
22.208031110208786,7,256,273.0
22.223973795158155,4,196,153.0
22.26434869369669,7,79,355.0
22.26939480813453,2,248,
22.27628066752212,2,170,
22.291297803579397,9,325,
22.30013300456984,10,203,
22.302485467721972,10,473,
22.30295825968002,1,65,405.0
22.30875494153437,10,485,
22.308967083403964,9,113,
22.337333672445297,1,472,392.0
22.363226274479143,1,477,129.0
22.36417252180084,6,302,13.0
22.38722657679976,7,192,328.0
22.392792685183252,2,315,
22.431511872037376,10,290,
22.481688560539503,10,307,
22.53650980828149,10,343,
22.54234859728342,10,489,
22.572117962893447,1,358,473.0
22.59671271870996,1,460,485.0
22.599972073960895,1,391,178.0
22.600878023709328,10,438,
22.638003097224594,10,243,
22.638219882985737,10,188,
22.639342326870192,9,50,
22.64455622944677,9,280,
22.644615127524737,1,286,228.0
22.669990098665945,1,433,160.0
22.68922621265927,1,36,456.0
22.710422710630912,1,10,186.0
22.71583767752229,10,236,
22.72053878945748,2,48,
22.72660667544294,10,414,
22.76921693914122,2,76,
22.80317491099939,1,267,253.0
22.803717250752626,9,391,
22.837557583783145,10,189,
22.840810056233213,2,41,
22.843818839821775,10,303,
22.862442681211636,10,217,
22.864071345515843,2,466,
22.897434390391886,2,483,
22.898060533832044,2,257,
22.909916869760824,10,390,
22.924974527069804,10,65,
22.971711742228216,1,164,154.0
22.975013184216504,9,62,
22.983458492317205,1,432,442.0
23.046635431841423,10,16,
23.069262795612634,9,128,
23.082937011198556,6,212,301.0
23.106175265378962,7,156,228.0
23.107652367289333,1,44,335.0
23.11635974758521,10,7,
23.133199705140427,9,24,
23.134330980784018,1,415,488.0
23.134832822343107,1,408,498.0
23.175068528228557,7,471,9.0
23.207102279947616,2,184,
23.230618760727538,10,44,
23.28053440142448,2,34,
23.28948055663023,10,246,
23.324758244738163,3,457,71.0
23.333728761971813,2,123,
23.347138973290967,4,403,384.0
23.350137985088775,2,316,
23.37605154202312,1,171,62.0
23.383518646843577,2,228,
23.401095845057533,7,304,191.0
23.401850621822057,2,47,
23.423532529521804,9,306,
23.425634174241083,9,411,
23.430651928022954,9,173,
23.447781842671084,9,53,
23.453116116178762,1,15,311.0
23.457734646189156,1,193,39.0
23.46680542176799,10,107,
23.46709134481717,2,16,
23.469175997813476,10,102,
23.481604258644094,10,199,
23.511043583081594,2,392,
23.517084249925446,10,51,
23.538505955185787,1,495,278.0
23.54144897217511,10,163,
23.544414757970223,2,273,
23.550496070920556,2,206,
23.558279456587705,9,67,
23.594697639539028,1,159,90.0
23.59638233089315,1,387,134.0
23.601454416967144,1,208,147.0
23.605795690517894,9,61,
23.61798049063173,10,100,
23.62024702699878,1,305,467.0
23.626828748895328,10,330,
23.64033477743623,4,247,136.0
23.654882123196813,9,94,
23.656303031311754,9,187,
23.681222318533102,3,308,169.0
23.688122210920348,1,476,438.0
23.732171759380577,9,26,
23.740301766353053,1,169,403.0
23.765887088051393,3,446,429.0
23.76852165068386,9,106,
23.778197063647397,9,15,
23.778955750364393,2,246,
23.780050835047966,2,61,
23.81354055302466,1,219,21.0
23.815673988758373,10,159,
23.865568303970473,10,119,
23.880032326594264,9,274,
23.902893766347713,2,343,
23.930660286312786,5,176,280.0
23.936369223039552,10,190,
23.94853993526238,5,166,335.0
23.95609373516404,10,193,
23.975735770950536,2,311,
23.97855811963111,1,453,411.0
23.98137819090428,9,374,
23.982322294539014,10,412,
23.98493494302175,1,256,470.0
23.985368518609253,10,276,
24.00789526762491,4,119,242.0
24.010658220011937,9,31,
24.02175755053462,2,456,
24.037274807810842,2,341,
24.051410529045427,1,2,313.0
24.063701984437646,10,292,
24.075771555566668,1,37,385.0
24.086638415567954,7,393,475.0
24.114602826157423,9,158,
24.11993832688518,10,407,
24.14506127581651,2,252,
24.153400274066545,10,37,
24.166260951202986,5,469,218.0
24.173337677217134,2,132,
24.186192444030972,9,241,
24.188092962222093,10,208,
24.19751737384782,1,444,385.0
24.306226123527402,7,377,420.0
24.325776038395105,1,77,55.0
24.329360489319775,10,162,
24.353652532233948,3,249,490.0
24.36494305315155,2,276,
24.366992958534308,7,183,473.0
24.367084212000226,7,322,279.0
24.373639210108287,10,60,
24.417262697144512,1,499,134.0
24.41880055076386,1,497,292.0
24.423554189960775,10,118,
24.456871749834537,10,71,
24.465517127049935,1,370,312.0
24.502886493568404,9,404,
24.521979702314244,1,4,406.0
24.52587384445772,10,204,
24.548492420231682,10,135,
24.55150174353631,1,251,469.0
24.558696807003756,2,186,
24.571830126109532,10,453,
24.60836736422564,2,240,
24.61861175937032,2,333,
24.62887213791603,2,154,
24.637548287538184,2,46,
24.653091386915964,7,283,110.0
24.66637021095936,2,35,
24.667618887733862,10,433,
24.682752794555505,9,112,
24.710499848349823,9,137,
24.71089857542781,2,160,
24.718376941041758,10,38,
24.72468099872264,9,229,
24.736768778234445,1,324,179.0
24.755252900152215,2,244,
24.755491124867135,10,18,
24.761749495681457,10,346,
24.792214986942625,2,100,
24.805201865795244,2,464,
24.843698974939407,2,485,
24.864093182312523,2,153,
24.881285567617216,10,497,
24.911884047108014,9,422,
24.91793839741082,1,92,487.0
24.943232241804107,7,343,351.0
24.94871585757195,10,396,
24.96092585611197,10,420,
24.977566977048834,10,20,
24.98049674927871,9,237,
24.993299758381337,10,359,
25.034000366676107,2,283,
25.072989340005055,1,361,280.0
25.077362460564938,3,293,315.0
25.082648481853422,2,445,
25.093417440053063,2,491,
25.09989464498526,2,420,
25.109938566897167,2,488,
25.112752940340556,10,419,
25.118385743130286,9,36,
25.148844829752928,3,264,293.0
25.15929285972627,10,336,
25.180632175045574,2,31,
25.18073109952572,10,386,
25.215231798336013,2,65,
25.22597543571491,10,10,
25.234239569706126,10,272,
25.251064400026408,2,115,
25.260105312842104,10,444,
25.271811513271352,2,90,
25.310874888896073,2,336,
25.314852690386452,2,106,
25.333156615124153,3,436,122.0
25.341531729685222,9,277,
25.351565566004194,2,489,
25.38187326219133,10,133,
25.385742882272236,2,475,
25.390503085496476,10,59,
25.395281059009854,10,256,
25.398636717792424,10,251,
25.40643436610511,10,474,
25.41831574313424,7,12,221.0
25.44879915698945,2,453,
25.478845839055158,1,197,422.0
25.478926037089195,2,396,
25.493082181318723,9,177,
25.497695419361147,10,77,
25.498080775115525,9,331,
25.51230034534124,7,59,379.0
25.52654039743715,2,39,
25.56186431036561,2,320,
25.567786944427535,6,477,93.0
25.569305005107736,3,14,483.0
25.576520911401307,2,158,
25.603815614629713,9,143,
25.655913623347626,2,71,
25.727913524757763,2,24,
25.764381540296185,2,125,
25.775123423519762,10,369,
25.7953247865095,10,80,
25.83553851100079,2,303,
25.83620316791426,3,46,327.0
25.85409650592216,10,139,
25.85733995088719,1,182,118.0
25.879515785414483,1,209,241.0
25.89374952994858,3,156,246.0
25.918691466622278,10,408,
25.927135200117558,2,188,
25.964472972713004,9,43,
25.973375404638755,10,468,
25.991633358233862,1,301,325.0
26.012360889976424,5,391,204.0
26.02336991307177,10,4,
26.02711368048435,10,297,
26.03038615600437,2,177,
26.068794113041836,10,195,
26.07989705839388,2,54,
26.109093782895087,10,148,
26.146758245440417,2,380,
26.167299391067765,2,134,
26.16930029845727,9,209,
26.174669214490095,1,214,95.0
26.21050732939811,2,377,
26.236575002858075,2,94,
26.263237330941944,2,458,
26.274913690644247,2,80,
26.286101615649937,4,70,235.0
26.3386711813746,2,190,
26.33929327889396,2,7,
26.341144825405816,7,183,390.0
26.353284780029558,3,388,94.0
26.385739479228636,10,446,
26.414334923471007,2,297,
26.431731875253902,1,268,143.0
26.45496773844917,4,245,176.0
26.47052233815923,2,77,
26.472508828981667,1,58,44.0
26.48489470406638,2,137,
26.531893008876168,10,127,
26.536953843584765,2,62,
26.560970536257887,10,167,
26.574096447443033,7,467,104.0
26.585152377318217,2,338,
26.587927349600616,7,486,345.0
26.61891280501208,2,326,
26.62545411325605,2,176,
26.62990444852431,7,351,54.0
26.632747156222003,2,217,
26.63717880379768,10,265,
26.656736618312397,1,275,178.0
26.664716451705704,1,364,478.0
26.6867394081747,10,282,
26.756912348845056,3,111,134.0
26.76092888848805,10,92,
26.77116730154501,9,495,
26.818947544614343,7,173,115.0
26.86824695909069,2,109,
26.880921118395516,10,284,
26.90190096097917,7,392,102.0
26.9043217878778,2,179,
26.918664783171526,1,239,410.0
26.949528870223727,7,23,166.0
26.951836560822453,2,292,
26.955519720314424,10,477,
27.02895689188598,10,395,
27.050367796817582,2,307,
27.086771612619852,2,163,
27.09509123589799,10,430,
27.108294230978828,1,33,395.0
27.10941088270055,2,101,
27.164913925541622,7,138,152.0
27.167485746356373,10,476,
27.210427367207224,10,356,
27.221576855661237,10,381,
27.221902921740686,7,374,380.0
27.225480705507,7,464,37.0
27.23302471741489,10,33,
27.31118880253216,10,334,
27.317485456843823,3,169,309.0
27.322327000455164,2,444,
27.32672333751068,2,471,
27.34085605401308,3,77,400.0
27.45822929345658,7,87,358.0
27.470225370542114,2,325,
27.47925371038247,2,133,
27.47980655489794,3,14,416.0
27.489231927777382,9,268,
27.50489671706203,2,330,
27.545505600315458,2,36,
27.58174872130237,2,5,
27.642478002593176,10,0,
27.653381272461882,7,102,48.0
27.657739323870143,2,202,
27.676976925913554,2,88,
27.696506002096484,1,421,411.0
27.740605369004907,7,63,84.0
27.792916968270212,10,242,
27.81270397996183,5,298,363.0
27.84612711405643,7,341,378.0
27.848534717168324,3,216,57.0
27.882896014612125,2,284,
27.911240246662437,2,367,
27.9383140073051,2,351,
27.941685099451192,7,126,116.0
27.95595316867001,2,119,
27.973513874146136,2,166,
27.981473356796776,10,310,
27.98253981358777,5,468,404.0
27.98781788254074,2,194,
27.993019522688616,4,216,147.0
28.04023864473427,4,268,286.0
28.05917117444987,3,200,56.0
28.086630160057148,10,181,
28.118018779534832,3,196,294.0
28.12734339283552,9,27,
28.129453888927962,10,492,
28.13581295207468,2,390,
28.136692007304582,2,321,
28.14737478752037,2,478,
28.18458665714251,2,295,
28.18512134963573,2,356,
28.204188861577183,1,462,268.0
28.218416959460782,2,279,
28.22027382933664,7,347,237.0
28.234957925900435,2,419,
28.254608380399794,9,157,
28.272541623084606,2,477,
28.35622113407285,2,463,
28.403420338326356,2,378,
28.482250074875335,2,346,
28.510990217560188,4,405,134.0
28.566775572751308,10,352,
28.573233629954803,2,446,
28.577023781164943,9,169,
28.608707727157352,7,48,469.0
28.62063942699542,7,49,306.0
28.673190666166043,7,339,11.0
28.67480743198561,2,467,
28.697558551974282,2,288,
28.71995859318725,10,249,
28.798828622619226,3,390,463.0
28.812697980810544,10,308,
28.822627576726514,9,250,
28.831116732703364,7,375,29.0
28.876917948150584,2,29,
28.89598471255844,7,67,421.0
28.92376132814419,2,241,
28.966524174303967,5,470,191.0
28.988863068351392,2,0,
28.991068887567874,9,479,
29.013223074175627,7,395,482.0
29.015653249645617,7,153,162.0
29.031857006381916,9,245,
29.066194620874022,10,432,
29.070643649343882,10,89,
29.070948075297387,10,305,
29.09886591342476,7,293,38.0
29.165628434994286,10,418,
29.177972046093494,2,70,
29.197628474589163,10,141,
29.20097345237276,2,487,
29.205323884694277,7,294,129.0
29.205731398845217,7,366,318.0
29.21596367172665,3,194,340.0
29.24383101318977,9,494,
29.244280554928476,3,393,471.0
29.25484865980622,2,435,
29.254917846182405,10,415,
29.26411421656066,7,461,6.0
29.269127750954407,10,347,
29.29360209697461,7,319,473.0
29.299453540665773,1,207,209.0
29.323637931050612,9,324,
29.34540114716915,3,31,99.0
29.370420936906804,10,197,
29.383237699961732,9,14,
29.439465921703306,7,38,452.0
29.44876535066758,2,423,
29.466338671208803,2,363,
29.49992062683395,1,455,256.0
29.506293607514788,2,112,
29.531731400283874,7,262,18.0
29.579337546711166,9,429,
29.58181262172445,9,459,
29.58431327466686,10,457,
29.59995995776669,2,102,
29.620759393655888,2,254,
29.62533431924366,2,434,
29.643133579646932,2,470,
29.663736542895393,1,388,430.0
29.694285595539764,9,301,
29.707405060472464,9,40,
29.70815053052105,2,479,
29.727964524923202,2,389,
29.731866900222077,2,18,
29.742703850980003,3,52,110.0
29.75289117387734,2,195,
29.761221191396768,9,417,
29.766285234070747,7,76,450.0
29.77436580633882,4,163,84.0
29.78051620271917,10,185,
29.792296118225774,9,425,
29.79712768858936,2,142,
29.817683824584282,2,473,
29.831359208218476,7,268,9.0
29.89831809240269,2,237,
29.911162209216975,2,27,
29.92523105810677,2,113,
29.947541633751335,1,75,405.0
29.949976865174683,2,201,
29.9571275402905,7,136,37.0
29.992197594059995,9,401,
30.013277803853477,7,256,455.0
30.02044198905024,9,182,
30.043972762036347,10,451,
30.057888713034398,2,50,
30.060760938237955,9,286,
30.07652939491676,1,130,476.0
30.082628476777234,9,198,
30.086678387106776,2,162,
30.13551067745152,9,25,
30.182943457981164,9,361,
30.186293945453038,10,365,
30.2022677238643,9,108,
30.253719797190513,7,117,482.0
30.288048395719915,9,122,
30.29766270790193,3,168,35.0
30.319441233080816,2,361,
30.322138345421443,2,313,
30.340404550585905,3,76,202.0
30.347178725858676,9,83,
30.36455365830405,10,222,
30.375401054517027,7,132,430.0
30.384774970541105,2,124,
30.427649705917798,10,207,
30.430828349099333,2,286,
30.437310729986034,10,2,
30.450294478593754,2,51,
30.453086722690024,2,10,
30.453780879989964,2,359,
30.454889930366907,10,219,
30.495025034355585,10,460,
30.502674791890843,9,399,
30.51323515392094,2,189,
30.535462560831043,2,180,
30.59900043272052,2,277,
30.65010010182056,5,83,408.0
30.656110058733102,10,322,
30.760881926438856,3,93,439.0
30.76761160381135,9,56,
30.778301539630174,7,84,163.0
30.797099078949632,10,220,
30.80230906618975,2,432,
30.83475320800907,2,280,
30.881135502483232,2,6,
30.88351331790532,2,45,
30.891099109753014,10,98,
30.89430743677621,2,474,
30.949470619417866,1,91,322.0
30.997202036743968,2,95,
31.024278836591424,2,296,
31.04445883835011,2,430,
31.049443999797916,1,174,21.0
31.055302597633872,2,219,
31.064054713164,2,17,
31.06711381100154,7,28,159.0
31.081420961914972,7,427,173.0
31.0977606068994,10,171,
31.105850565181644,1,231,209.0
31.110716182961664,8,465,56.0
31.137862010466772,6,314,137.0
31.140254677861062,9,484,
31.171693335115197,9,339,
31.17529869600646,1,210,401.0
31.176776302600928,10,447,
31.215135330043086,2,305,
31.235440175438043,7,0,197.0
31.240156383746633,3,436,132.0
31.31373926048421,10,63,
31.319277353933874,2,181,
31.319514493759623,2,105,
31.34664553622397,2,145,
31.36506000577002,7,92,184.0
31.401560449909738,2,386,
31.463690686927205,7,430,143.0
31.480811635222242,2,476,
31.542012736612236,2,418,
31.59153575539156,3,109,163.0
31.645118882115092,9,342,
31.651727628357232,10,231,
31.696418570061105,5,365,191.0
31.717067522262113,2,438,
31.741726135651135,3,320,100.0
31.78524946247604,2,131,
31.81572107139615,7,192,482.0
31.892895763803914,2,256,
31.894328004471742,2,253,
31.906873730227712,2,269,
31.913624236992852,7,44,491.0
31.957214740097857,2,413,
31.97420895594993,5,220,55.0
31.979888270937128,9,130,
31.988297552165655,7,55,390.0
32.00532547041313,3,69,113.0
32.01162023986665,7,111,171.0
32.04562694966767,9,267,
32.08789615985234,2,159,
32.09278568374314,7,445,365.0
32.10788352842252,2,285,
32.1132088511914,2,38,
32.11670169851583,2,42,
32.18274473317914,2,441,
32.1918450650072,9,114,
32.232524423443905,2,469,
32.24136514603112,7,255,42.0
32.24562393205728,7,328,306.0
32.25574916024625,3,132,85.0
32.25722937138698,9,164,
32.27724883910172,2,403,
32.31708633648925,7,446,429.0
32.31758145323292,9,302,
32.31862791602253,10,364,
32.419463758616494,7,52,407.0
32.43702607587749,2,103,
32.50853117884357,2,497,
32.596732634444166,2,144,
32.626959736036255,3,483,259.0
32.702576493515984,2,301,
32.78035304309094,2,324,
32.835428700456404,7,255,320.0
32.85853190210521,2,73,
32.86273263055658,2,147,
32.868819363918675,9,304,
32.87406005664007,1,266,347.0
32.89582320902088,9,289,
32.90130097905596,1,393,56.0
32.90353036583045,2,391,
32.977055842679526,2,107,
33.02938490226075,2,138,
33.14670750521035,2,14,
33.14888899064321,5,141,310.0
33.149128950264554,10,9,
33.16081286912906,2,33,
33.163688316996,2,460,
33.18861274613748,7,12,34.0
33.19919679025299,2,412,
33.22384229378132,2,203,
33.22634328986933,3,288,103.0
33.243373029929174,2,129,
33.262807289150636,2,274,
33.338765599621595,2,53,
33.374358058900036,2,401,
33.39363565798567,7,115,310.0
33.47215901766503,2,245,
33.49368528488813,9,266,
33.5066111558581,2,353,
33.64564865868495,7,495,163.0
33.64592480758865,7,417,286.0
33.648868421621536,2,67,
33.654526347642864,2,4,
33.69036759398367,2,116,
33.724733116621366,2,433,
33.78928860690105,3,76,361.0
33.79372669808014,2,267,
33.82339832574217,7,15,311.0
33.83716080607013,7,492,314.0
33.84239585682011,2,447,
33.894100290766836,9,472,
33.89675395786787,7,488,157.0
33.927699058372326,7,267,407.0
33.973182472270125,2,15,
34.04068183882317,9,214,
34.045110057937215,2,122,
34.095394948232745,10,416,
34.13623671087634,2,494,
34.16611857319273,2,457,
34.16757754780823,7,435,425.0
34.18369870254096,7,139,469.0
34.212885733554316,9,375,
34.26993423583496,2,484,
34.322376493462315,2,55,
34.354270415819286,2,404,
34.361639910427805,9,210,
34.389979000458986,10,74,
34.432358581465294,2,425,
34.44915675013139,10,421,
34.45370674614498,10,394,
34.481304120473695,10,99,
34.501298658974335,3,404,367.0
34.55105529667005,3,181,403.0
34.59644360843638,2,421,
34.60158451820571,2,397,
34.60277449229579,2,26,
34.6587709316509,10,499,
34.74030191897477,7,8,213.0
34.77358565158907,7,498,140.0
34.77844064141111,10,149,
34.780998417734594,3,454,256.0
34.88250839486708,2,164,
34.897295545422466,2,394,
34.949321804155396,2,197,
34.98261763018077,7,451,320.0
35.09679935614414,2,312,
35.15039112407909,2,468,
35.20314725545394,2,185,
35.213343677115155,7,299,256.0
35.23227023621257,5,139,282.0
35.310776040426845,4,260,245.0
35.32857474321975,7,52,317.0
35.33556520878081,2,265,
35.365797043087525,2,87,
35.36657524476192,2,364,
35.38371015068795,3,280,17.0
35.41130423914704,2,369,
35.46689742853014,4,98,180.0
35.48295923667195,2,242,
35.511964255866374,2,99,
35.5486111966089,9,81,
35.617087937680274,2,411,
35.6240125118496,7,486,95.0
35.63752644891844,2,81,
35.64665092027461,2,56,
35.74807262434637,2,422,
35.75016862472335,10,75,
35.75123500364215,2,199,
35.814297531650865,10,328,
35.83528105810772,10,462,
35.870004205603024,2,355,
35.8770101407445,9,275,
35.888917840208045,2,191,
35.9428157053523,2,300,
35.96394998841193,2,260,
36.05128589192833,2,271,
36.08236019977765,2,63,
36.122871288534924,2,334,
36.14083585542025,2,8,
36.236534131685524,2,417,
36.26855039538986,2,347,
36.29051364936666,7,469,2.0
36.335121759537586,7,268,111.0
36.360454574360475,2,143,
36.371416379481666,2,187,
36.374138526476806,9,172,
36.38051936272883,6,274,300.0
36.43893884610011,2,255,
36.44209446640299,2,98,
36.53150780647874,7,302,10.0
36.5321971037825,2,472,
36.55096224606806,7,308,125.0
36.70967514013528,2,278,
36.765383193393376,3,124,425.0
36.770063569364986,7,276,169.0
36.82665947940647,2,405,
36.84718344731242,2,11,
36.8550709463026,7,426,139.0
36.90411032864413,5,208,275.0
36.90949472977781,2,231,
36.91476783976117,2,429,
36.93674683221606,5,310,335.0
37.00613103166327,10,215,
37.025338585234145,7,377,141.0
37.057771363612346,2,416,
37.08825293128908,2,492,
37.098423581663276,7,308,181.0
37.10428157674678,10,358,
37.1182285338929,10,126,
37.12052980258042,2,431,
37.12460494613806,10,455,
37.12474931756417,7,165,177.0
37.17645468238122,7,290,232.0
37.20395371945094,6,276,57.0
37.25282200346276,2,193,
37.328319743794026,6,8,101.0
37.4599192762664,7,391,448.0
37.51796710996389,2,214,
37.57511694832396,2,318,
37.62672538871742,7,149,367.0
37.69094241609982,2,268,
37.69732436515402,3,105,363.0
37.77072185959908,2,322,
37.79154847844151,2,310,
37.79696475971282,2,272,
37.80628635199633,2,499,
37.807195965034616,10,239,
37.81475332389575,7,456,198.0
37.83050097107044,6,291,279.0
37.834486415648946,2,218,
37.85496193531899,2,204,
37.90246351024634,3,54,38.0
37.91779025844808,10,140,
37.98018035836456,4,448,474.0
38.00606439619299,2,236,
38.04136210105561,3,384,147.0
38.079202531144766,3,379,390.0
38.1647074440429,7,314,96.0
38.16697678743617,2,342,
38.17607155132416,3,46,348.0
38.22329454949618,2,493,
38.23414138161294,2,462,
38.33945113087149,7,198,163.0
38.369249814202156,7,9,197.0
38.38094106166877,2,289,
38.40952252775825,2,465,
38.42667366665875,3,289,394.0
38.55384017266935,2,275,
38.573275412946884,2,381,
38.61461181317339,4,9,156.0
38.73434647700673,6,472,119.0
38.86030524364842,3,161,105.0
38.91202615316549,2,173,
39.00041345212741,2,415,
39.01926150726426,2,395,
39.02052582023067,3,8,381.0
39.04435071941294,2,171,
39.07466828940019,3,401,291.0
39.08527690566635,2,169,
39.09491281347677,2,335,
39.144159552844485,7,342,37.0
39.15206092339849,3,254,54.0
39.16252584013044,6,132,436.0
39.198020461967765,1,354,365.0
39.21503988074014,9,354,
39.25649097571925,2,376,
39.26818155256654,2,192,
39.31691806558454,10,370,
39.3177598074316,6,102,466.0
39.33112786507685,2,328,
39.51095653182056,7,467,141.0
39.52209895195049,3,112,121.0
39.6357456133011,2,198,
39.82586157711256,3,68,468.0
39.8426913444698,3,246,316.0
39.87973773443021,3,437,116.0
39.941259985644834,7,486,446.0
40.064494861112934,2,374,
40.07529731764745,2,141,
40.08002821084302,2,20,
40.10094881576517,7,407,5.0
40.11133804366672,10,388,
40.15713196943856,2,96,
40.195455961222294,3,319,378.0
40.299176070517916,3,200,343.0
40.32206498774003,3,431,68.0
40.32449676534219,2,239,
40.325478628082635,2,306,
40.345745959752804,7,275,208.0
40.4155204345836,2,75,
40.513495461442744,3,321,104.0
40.530963934326785,2,448,
40.55633889868457,7,366,298.0
40.56369074595346,2,175,
40.720865068264516,7,146,35.0
40.776591837598986,7,136,247.0
40.78464700519353,3,380,303.0
40.833334628425206,2,354,
40.93332153038543,2,117,
41.01226914017996,10,58,
41.067913236340075,3,151,121.0
41.12229955542451,7,72,455.0
41.2486381895807,2,251,
41.28635880488467,4,302,474.0
41.41900166226218,7,317,56.0
41.441179688744846,7,303,178.0
41.45526667235276,2,486,
41.53511891277109,3,107,483.0
41.54872050987165,2,2,
41.65972902020242,2,130,
41.723727241716226,7,431,233.0
41.81125062084012,7,488,375.0
41.850728307567366,7,212,287.0
41.88799018677668,2,370,
41.8983511334985,4,149,101.0
41.95843205300058,2,118,
41.97922768432845,2,1,
41.98956512695642,2,287,
41.99015875870897,3,446,166.0
42.012384133656354,3,492,159.0
42.24594177451194,7,23,140.0
42.26064227515868,3,286,270.0
42.26726362704211,2,352,
42.284611247452204,2,358,
42.366685634088775,7,250,497.0
42.38242565220241,2,92,
42.38790963325007,2,114,
42.5746852972547,7,365,111.0
42.57888023735282,7,178,486.0
42.66674945681333,2,498,
42.73605121116529,2,207,
42.818443633143794,3,306,141.0
42.85986691855264,2,157,
42.985911951964184,2,455,
43.0067239309944,2,74,
43.00831636725678,3,132,154.0
43.07221399151611,3,251,423.0
43.153318572814726,9,393,
43.23889209851618,7,132,414.0
43.333591213546384,3,163,370.0
43.337464364596,2,339,
43.35798565913344,3,24,134.0
43.39154519383283,9,110,
43.42629677792544,5,21,139.0
43.43171252000166,6,418,35.0
43.536266265014284,10,174,
43.642565404569915,3,390,311.0
43.8610722023513,2,243,
43.87187079232726,2,495,
43.90240477756665,2,385,
44.12340350569969,2,127,
44.20616943413726,10,387,
44.23721039027188,10,383,
44.24299902522837,2,209,
44.27248587248471,2,210,
44.27292800019673,3,452,490.0
44.3157538118281,3,439,81.0
44.36609445425211,7,333,32.0
44.47879636597955,4,298,346.0
44.51802236643257,2,37,
44.538514852350374,2,308,
44.592224588916885,7,9,153.0
44.598271197166945,6,227,313.0
44.60498499871411,3,71,360.0
44.66503451106199,2,9,
44.73799624260783,3,88,480.0
44.9945320754693,3,166,28.0
45.02617078850439,2,406,
45.069842314250316,2,290,
45.10599831582508,3,147,428.0
45.22686116241867,3,270,330.0
45.24333254985915,3,115,343.0
45.25607161614545,2,383,
45.25928618909063,6,254,487.0
45.33643403154169,3,296,211.0
45.373878150743494,3,453,424.0
45.412801886675865,3,16,335.0
45.477082975646255,10,211,
45.50905365256106,2,60,
45.55812435968191,4,444,211.0
45.597261171120536,3,310,377.0
45.643289835928016,3,493,122.0
45.71048724009063,3,24,239.0
45.76104867576443,7,447,302.0
45.83476165314506,2,146,
45.83853886390428,3,397,367.0
45.98220655483032,3,413,183.0
46.02537171992807,5,443,12.0
46.08611706907795,2,215,
46.16326151649291,3,488,384.0
46.168275417591765,3,497,13.0
46.18353830137197,6,157,474.0
46.202024680638296,2,451,
46.33532210809892,3,1,184.0
46.36660798809249,7,423,83.0
46.60425333791246,2,139,
46.666395207279315,3,142,251.0
46.99316313109258,2,302,
47.02976279057418,6,246,494.0
47.08460074547462,2,375,
47.172361337305425,3,137,322.0
47.178772964233524,3,432,54.0
47.1988228141623,2,250,
47.209438737344854,3,498,81.0
47.312637583772734,3,176,104.0
47.354748437733804,3,364,20.0
47.362040390832064,2,298,
47.370782798866884,3,180,312.0
47.49503941182478,3,0,252.0
47.50623574719022,7,304,26.0
47.51046655222376,3,106,161.0
47.51181575620614,2,225,
47.55385112656672,3,316,88.0
47.59140604808143,7,331,330.0
47.65288370883485,3,56,446.0
47.6926887412176,3,472,487.0
47.82257857161754,2,399,
47.824437878557,2,82,
47.98445576482428,3,421,356.0
48.06282863168564,7,407,285.0
48.17573419834329,2,450,
48.39147283781755,3,484,52.0
48.46777074546832,3,248,430.0
48.515970086470915,7,384,140.0
48.53157548536273,2,266,
48.63201607177331,7,37,83.0
48.65346767567476,2,407,
48.65754065621263,2,172,
48.659574492333086,2,83,
48.68064483075726,6,70,223.0
48.800635465655596,4,100,393.0
48.84197323042567,6,170,150.0
48.93787834532958,3,179,77.0
49.00901439823666,2,21,
49.12631354139429,2,365,
49.201138817217725,3,218,340.0
